time,rms,region,temps,mesures,x,y
8.50,1,Intro_,1,5,-0.299154,0.941037
8.52,1,Intro_,1,5,-0.299154,0.941037
8.54,1,Intro_,1,5,-0.299154,0.941037
8.56,1,Intro_,2,5,-0.299154,0.941037
8.58,1,Intro_,2,5,-0.299154,0.941037
8.60,1,Intro_,2,5,-0.299154,0.941037
8.62,1,Intro_,2,5,-0.299154,0.941037
8.64,1,Intro_,2,5,-0.299154,0.941037
8.66,1,Intro_,2,5,-0.299154,0.941037
8.68,1,Intro_,2,5,-0.299154,0.941037
8.70,1,Intro_,2,5,-0.299154,0.941037
8.72,1,Intro_,2,5,-0.299154,0.941037
8.74,1,Intro_,2,5,-0.299154,0.941037
8.76,1,Intro_,2,5,-0.299154,0.941037
8.78,1,Intro_,2,5,-0.299154,0.941037
8.80,1,Intro_,2,5,-0.299154,0.941037
8.82,1,Intro_,2,5,-0.299154,0.941037
8.84,1,Intro_,2,5,-0.299154,0.941037
8.86,1,Intro_,2,5,-0.299154,0.941037
8.88,1,Intro_,2,5,-0.299154,0.941037
8.90,1,Intro_,2,5,-0.299154,0.941037
8.92,1,Intro_,2,5,-0.299154,0.941037
8.94,1,Intro_,2,5,-0.299154,0.941037
8.96,1,Intro_,2,5,-0.299154,0.941037
8.98,1,Intro_,2,5,-0.299154,0.941037
9.00,1,Intro_,2,5,-0.299154,0.941037
9.02,1,Intro_,2,5,-0.299154,0.941037
9.04,1,Intro_,2,5,-0.299154,0.941037
9.06,1,Intro_,3,5,-0.299154,0.941037
9.08,1,Intro_,3,5,-0.299154,0.941037
9.10,1,Intro_,3,5,-0.299154,0.941037
9.12,1,Intro_,3,5,-0.299154,0.941037
9.14,1,Intro_,3,5,-0.299154,0.941037
9.16,1,Intro_,3,5,-0.299154,0.941037
9.18,1,Intro_,3,5,-0.299154,0.941037
9.20,1,Intro_,3,5,-0.299154,0.941037
9.22,1,Intro_,3,5,-0.299154,0.941037
9.24,1,Intro_,3,5,-0.299154,0.941037
9.26,1,Intro_,3,5,-0.299154,0.941037
9.28,1,Intro_,3,5,-0.299154,0.941037
9.30,1,Intro_,3,5,-0.299154,0.941037
9.32,1,Intro_,3,5,-0.299154,0.941037
9.34,1,Intro_,3,5,-0.299154,0.941037
9.36,1,Intro_,3,5,-0.299154,0.941037
9.38,1,Intro_,3,5,-0.299154,0.941037
9.40,1,Intro_,3,5,-0.299154,0.941037
9.42,1,Intro_,3,5,-0.299154,0.941037
9.44,1,Intro_,3,5,-0.299154,0.941037
9.46,1,Intro_,3,5,-0.299154,0.941037
9.48,1,Intro_,3,5,-0.299154,0.941037
9.50,1,Intro_,3,5,-0.299154,0.941037
9.52,1,Intro_,3,5,-0.299154,0.941037
9.54,1,Intro_,3,5,-0.299154,0.941037
9.56,1,Intro_,4,5,-0.299154,0.941037
9.58,1,Intro_,4,5,-0.299154,0.941037
9.60,1,Intro_,4,5,-0.299154,0.941037
9.62,1,Intro_,4,5,-0.299154,0.941037
9.64,1,Intro_,4,5,-0.299154,0.941037
9.66,1,Intro_,4,5,-0.299154,0.941037
9.68,1,Intro_,4,5,-0.299154,0.941037
9.70,1,Intro_,4,5,-0.299154,0.941037
9.72,1,Intro_,4,5,-0.299154,0.941037
9.74,1,Intro_,4,5,-0.299154,0.941037
9.76,1,Intro_,4,5,-0.299154,0.941037
9.78,1,Intro_,4,5,-0.299154,0.941037
9.80,1,Intro_,4,5,-0.299154,0.941037
9.82,1,Intro_,4,5,-0.299154,0.941037
9.84,1,Intro_,4,5,-0.299154,0.941037
9.86,1,Intro_,4,5,-0.299154,0.941037
9.88,1,Intro_,4,5,-0.299154,0.941037
9.90,1,Intro_,4,5,-0.299154,0.941037
9.92,1,Intro_,4,5,-0.299154,0.941037
9.94,1,Intro_,4,5,-0.299154,0.941037
9.96,1,Intro_,4,5,-0.299154,0.941037
9.98,1,Intro_,4,5,-0.299154,0.941037
10.00,1,Intro_,4,5,-0.299154,0.941037
10.02,1,Intro_,4,5,-0.299154,0.941037
10.04,1,Intro_,4,5,-0.299154,0.941037
10.06,1,Intro_,4,5,-0.299154,0.941037
10.08,1,Intro_,1,6,-0.299154,0.941037
10.10,1,Intro_,1,6,-0.299154,0.941037
10.12,1,Intro_,1,6,-0.299154,0.941037
10.14,1,Intro_,1,6,-0.299154,0.941037
10.16,1,Intro_,1,6,-0.299154,0.941037
10.18,1,Intro_,1,6,-0.299154,0.941037
10.20,1,Intro_,1,6,-0.299154,0.941037
10.22,1,Intro_,1,6,-0.299154,0.941037
10.24,1,Intro_,1,6,-0.299154,0.941037
