time,rms,region,measure,x,y
12.76,1,Punch,4,-0.712392,0.733246
12.78,1,Punch,4,-0.702004,0.765748
12.80,1,Punch,4,-0.702004,0.765748
12.82,1,Punch,4,-0.693088,0.783465
12.84,1,Punch,4,-0.705599,0.838604
12.86,1,Punch,4,-0.705599,0.838604
12.88,1,Punch,4,-0.702939,0.890863
12.90,1,Punch,4,-0.689681,0.923417
12.92,1,Punch,1,-0.689681,0.923417
12.94,1,Punch,1,-0.691263,0.932845
12.96,1,Punch,1,-0.689023,0.958544
12.98,1,Punch,1,-0.689023,0.958544
13.00,1,Punch,1,-0.679911,1.030418
13.02,1,Punch,1,-0.670303,1.04819
13.04,1,Punch,1,-0.670303,1.04819
13.06,1,Punch,1,-0.652099,1.059635
13.08,1,Punch,1,-0.61158,1.080594
13.10,1,Punch,1,-0.61158,1.080594
13.12,1,Punch,1,-0.589621,1.101944
13.14,1,Punch,1,-0.573918,1.109525
13.16,1,Punch,1,-0.573918,1.109525
13.18,1,Punch,1,-0.548764,1.128431
13.20,1,Punch,1,-0.51592,1.149414
13.22,1,Punch,1,-0.51592,1.149414
13.24,1,Punch,1,-0.503007,1.162426
13.26,1,Punch,1,-0.469427,1.181561
13.28,1,Punch,1,-0.469427,1.181561
13.30,1,Punch,1,-0.442344,1.190096
13.32,1,Punch,1,-0.426535,1.208612
13.34,1,Punch,1,-0.426535,1.208612
13.36,1,Punch,1,-0.396969,1.233775
13.38,1,Punch,2,-0.361596,1.264613
13.40,1,Punch,2,-0.361596,1.264613
13.42,1,Punch,2,-0.33429,1.284665
13.44,1,Punch,2,-0.304347,1.310485
13.46,1,Punch,2,-0.304347,1.310485
13.48,1,Punch,2,-0.265486,1.329155
13.50,1,Punch,2,-0.237977,1.345324
13.52,1,Punch,2,-0.237977,1.345324
13.54,1,Punch,2,-0.1978,1.364197
13.56,1,Punch,2,-0.168769,1.366589
13.58,1,Punch,2,-0.168769,1.366589
13.60,1,Punch,2,-0.113004,1.395529
13.62,1,Punch,2,-0.067438,1.406723
13.64,1,Punch,2,-0.067438,1.406723
13.66,1,Punch,2,-0.044136,1.411608
13.68,1,Punch,2,0.000535,1.418122
13.70,1,Punch,2,0.000535,1.418122
13.72,1,Punch,2,0.045147,1.418908
13.74,1,Punch,2,0.075545,1.417203
13.76,1,Punch,2,0.075545,1.417203
13.78,1,Punch,2,0.111675,1.416455
13.80,1,Punch,2,0.14763,1.41069
13.82,1,Punch,2,0.14763,1.41069
13.84,1,Punch,3,0.175786,1.404765
13.86,1,Punch,3,0.212752,1.399897
13.88,1,Punch,3,0.212752,1.399897
13.90,1,Punch,3,0.253937,1.389682
13.92,1,Punch,3,0.280417,1.385546
13.94,1,Punch,3,0.280417,1.385546
13.96,1,Punch,3,0.326736,1.36802
13.98,1,Punch,3,0.383659,1.347345
14.00,1,Punch,3,0.383659,1.347345
14.02,1,Punch,3,0.411426,1.331006
14.04,1,Punch,3,0.447422,1.3146
14.06,1,Punch,3,0.447422,1.3146
14.08,1,Punch,3,0.475371,1.303633
14.10,1,Punch,3,0.498526,1.295878
14.12,1,Punch,3,0.498526,1.295878
14.14,1,Punch,3,0.533093,1.278247
14.16,1,Punch,3,0.588706,1.270361
14.18,1,Punch,3,0.588706,1.270361
14.20,1,Punch,3,0.632165,1.25311
14.22,1,Punch,3,0.684275,1.240426
14.24,1,Punch,3,0.684275,1.240426
14.26,1,Punch,3,0.718276,1.221646
14.28,1,Punch,3,0.763387,1.210203
14.30,1,Punch,4,0.763387,1.210203
14.32,1,Punch,4,0.816905,1.184173
14.34,1,Punch,4,0.862717,1.162876
14.36,1,Punch,4,0.862717,1.162876
14.38,1,Punch,4,0.93407,1.153582
14.40,1,Punch,4,0.956603,1.117428
14.42,1,Punch,4,0.956603,1.117428
14.44,1,Punch,4,1.022215,1.089002
14.46,1,Punch,4,1.062164,1.05462
14.48,1,Punch,4,1.062164,1.05462
14.50,1,Punch,4,1.13038,1.008529
14.52,1,Punch,4,1.149367,0.97847
14.54,1,Punch,4,1.149367,0.97847
14.56,1,Punch,4,1.185309,0.901254
14.58,1,Punch,4,1.258703,0.79818
14.60,1,Punch,4,1.258703,0.79818
14.62,1,Punch,4,1.288184,0.74755
14.64,1,Punch,4,1.303785,0.675863
14.66,1,Punch,4,1.303785,0.675863
14.68,1,Punch,4,1.31259,0.557772
14.70,1,Punch,4,1.298713,0.485998
14.72,1,Punch,4,1.298713,0.485998
14.74,1,Punch,4,1.261512,0.413913
14.76,1,Punch,1,1.218627,0.294463
14.78,1,Punch,1,1.218627,0.294463
14.80,1,Punch,1,1.18865,0.253609
14.82,1,Punch,1,1.099515,0.185962
14.84,1,Punch,1,1.099515,0.185962
14.86,1,Punch,1,1.048439,0.166941
14.88,1,Punch,1,1.02705,0.159434
14.90,1,Punch,1,1.02705,0.159434
14.92,1,Punch,1,0.988386,0.138576
14.94,1,Punch,1,0.965998,0.148265
14.96,1,Punch,1,0.965998,0.148265
14.98,1,Punch,1,0.962462,0.152788
15.00,1,Punch,1,0.958509,0.15384
15.02,1,Punch,1,0.958509,0.15384
15.04,1,Punch,1,0.949191,0.159007
15.06,1,Punch,1,0.945601,0.160957
15.08,1,Punch,1,0.945601,0.160957
15.10,1,Punch,1,0.92061,0.161078
15.12,1,Punch,1,0.879657,0.161107
15.14,1,Punch,1,0.879657,0.161107
15.16,1,Punch,1,0.859986,0.147273
15.18,1,Punch,1,0.81196,0.156016
15.20,1,Punch,1,0.81196,0.156016
15.22,1,Punch,2,0.787236,0.157735
15.24,1,Punch,2,0.763803,0.154563
15.26,1,Punch,2,0.763803,0.154563
15.28,1,Punch,2,0.747929,0.15259
15.30,1,Punch,2,0.731101,0.150788
15.32,1,Punch,2,0.731101,0.150788
15.34,1,Punch,2,0.71116,0.155605
15.36,1,Punch,2,0.682014,0.167499
15.38,1,Punch,2,0.682014,0.167499
15.40,1,Punch,2,0.684018,0.152291
15.42,1,Punch,2,0.67731,0.150587
15.44,1,Punch,2,0.67731,0.150587
15.46,1,Punch,2,0.673209,0.151791
15.48,1,Punch,2,0.669493,0.154062
15.50,1,Punch,2,0.669493,0.154062
15.52,1,Punch,2,0.666087,0.15702
15.54,1,Punch,2,0.663112,0.163463
15.56,1,Punch,2,0.663112,0.163463
15.58,1,Punch,2,0.665777,0.161304
15.60,1,Punch,2,0.668394,0.158722
15.62,1,Punch,2,0.668394,0.158722
15.64,1,Punch,2,0.670317,0.154293
15.66,1,Punch,2,0.670294,0.149348
15.68,1,Punch,3,0.670294,0.149348
15.70,1,Punch,3,0.668716,0.140703
15.72,1,Punch,3,0.669435,0.133098
15.74,1,Punch,3,0.669435,0.133098
15.76,1,Punch,3,0.671723,0.127747
15.78,1,Punch,3,0.666133,0.128193
15.80,1,Punch,3,0.666133,0.128193
15.82,1,Punch,3,0.664294,0.119975
15.84,1,Punch,3,0.662611,0.121986
15.86,1,Punch,3,0.662611,0.121986
15.88,1,Punch,3,0.658563,0.123312
15.90,1,Punch,3,0.655058,0.126403
15.92,1,Punch,3,0.655058,0.126403
15.94,1,Punch,3,0.656379,0.122653
15.96,1,Punch,3,0.655112,0.121116
15.98,1,Punch,3,0.655112,0.121116
16.00,1,Punch,3,0.655619,0.119359
16.02,1,Punch,3,0.646972,0.124639
16.04,1,Punch,3,0.646972,0.124639
16.06,1,Punch,3,0.65283,0.115005
16.08,1,Punch,3,0.650604,0.113067
16.10,1,Punch,3,0.650604,0.113067
16.12,1,Punch,3,0.645394,0.115941
16.14,1,Punch,4,0.642593,0.122358
16.16,1,Punch,4,0.642593,0.122358
16.18,1,Punch,4,0.645808,0.11998
16.20,1,Punch,4,0.643307,0.121815
16.22,1,Punch,4,0.643307,0.121815
16.24,1,Punch,4,0.636645,0.139439
16.26,1,Punch,4,0.62923,0.149633
16.28,1,Punch,4,0.62923,0.149633
16.30,1,Punch,4,0.62234,0.15378
16.32,1,Punch,4,0.6138,0.167983
16.34,1,Punch,4,0.6138,0.167983
16.36,1,Punch,4,0.608911,0.179287
16.38,1,Punch,4,0.603024,0.195662
16.40,1,Punch,4,0.603024,0.195662
16.42,1,Punch,4,0.594739,0.215133
16.44,1,Punch,4,0.582714,0.221705
16.46,1,Punch,4,0.582714,0.221705
16.48,1,Punch,4,0.565393,0.233256
16.50,1,Punch,4,0.567057,0.243607
16.52,1,Punch,4,0.567057,0.243607
16.54,1,Punch,4,0.55439,0.267427
16.56,1,Punch,4,0.538814,0.287383
16.58,1,Punch,4,0.538814,0.287383
16.60,1,Punch,1,0.531627,0.308724
16.62,1,Punch,1,0.538577,0.349476
16.64,1,Punch,1,0.538577,0.349476
16.66,1,Punch,1,0.547228,0.392455
16.68,1,Punch,1,0.549178,0.416736
16.70,1,Punch,1,0.549178,0.416736
16.72,1,Build_Up,1,0.552494,0.424259
16.74,1,Build_Up,1,0.560309,0.443513
16.76,1,Build_Up,1,0.560309,0.443513
16.78,1,Build_Up,1,0.557806,0.463569
16.80,1,Build_Up,1,0.558479,0.508414
16.82,1,Build_Up,1,0.558479,0.508414
16.84,1,Build_Up,1,0.550627,0.54718
16.86,1,Build_Up,1,0.541913,0.559615
16.88,1,Build_Up,1,0.541913,0.559615
16.90,1,Build_Up,1,0.52618,0.579372
16.92,1,Build_Up,1,0.508142,0.610856
16.94,1,Build_Up,1,0.508142,0.610856
16.96,1,Build_Up,1,0.494991,0.626051
16.98,1,Build_Up,1,0.466334,0.652187
17.00,1,Build_Up,1,0.466334,0.652187
17.02,1,Build_Up,1,0.444047,0.669445
17.04,1,Build_Up,1,0.423407,0.679361
17.06,1,Build_Up,2,0.423407,0.679361
17.08,1,Build_Up,2,0.391046,0.686404
17.10,1,Build_Up,2,0.345282,0.691125
17.12,1,Build_Up,2,0.345282,0.691125
17.14,1,Build_Up,2,0.32162,0.699146
17.16,1,Build_Up,2,0.283282,0.706881
17.18,1,Build_Up,2,0.283282,0.706881
17.20,1,Build_Up,2,0.247862,0.710801
17.22,1,Build_Up,2,0.218532,0.711421
17.24,1,Build_Up,2,0.218532,0.711421
17.26,1,Build_Up,2,0.177898,0.715222
17.28,1,Build_Up,2,0.140743,0.728146
17.30,1,Build_Up,2,0.140743,0.728146
17.32,1,Build_Up,2,0.115601,0.737909
17.34,1,Build_Up,2,0.073885,0.750436
17.36,1,Build_Up,2,0.073885,0.750436
17.38,1,Build_Up,2,0.026005,0.757041
17.40,1,Build_Up,2,-0.002913,0.756166
17.42,1,Build_Up,2,-0.002913,0.756166
17.44,1,Build_Up,2,-0.052565,0.751155
17.46,1,Build_Up,2,-0.076186,0.744153
17.48,1,Build_Up,2,-0.076186,0.744153
17.50,1,Build_Up,2,-0.126084,0.726511
17.52,1,Build_Up,3,-0.182338,0.720599
17.54,1,Build_Up,3,-0.182338,0.720599
17.56,1,Build_Up,3,-0.217837,0.7246
17.58,1,Build_Up,3,-0.243627,0.722737
17.60,1,Build_Up,3,-0.243627,0.722737
17.62,1,Build_Up,3,-0.260717,0.723402
17.64,1,Build_Up,3,-0.273303,0.722248
17.66,1,Build_Up,3,-0.273303,0.722248
17.68,1,Build_Up,3,-0.306552,0.726189
17.70,1,Build_Up,3,-0.355427,0.727536
17.72,1,Build_Up,3,-0.355427,0.727536
17.74,1,Build_Up,3,-0.38137,0.725395
17.76,1,Build_Up,3,-0.414406,0.726356
17.78,1,Build_Up,3,-0.414406,0.726356
17.80,1,Build_Up,3,-0.460363,0.729718
17.82,1,Build_Up,3,-0.493223,0.7303
17.84,1,Build_Up,3,-0.493223,0.7303
17.86,1,Build_Up,3,-0.517475,0.72782
17.88,1,Build_Up,3,-0.577265,0.7231
17.90,1,Build_Up,3,-0.577265,0.7231
17.92,1,Build_Up,3,-0.586658,0.718454
17.94,1,Build_Up,3,-0.626998,0.717447
17.96,1,Build_Up,3,-0.626998,0.717447
17.98,1,Build_Up,3,-0.648442,0.666655
18.00,1,Build_Up,4,-0.648388,0.617107
18.02,1,Build_Up,4,-0.648388,0.617107
18.04,1,Build_Up,4,-0.683386,0.541083
18.06,1,Build_Up,4,-0.708925,0.440605
18.08,1,Build_Up,4,-0.708925,0.440605
18.10,1,Build_Up,4,-0.716018,0.37176
18.12,1,Build_Up,4,-0.714062,0.273714
18.14,1,Build_Up,4,-0.714062,0.273714
18.16,1,Break,4,-0.746972,0.234715
18.18,1,Break,4,-0.742389,0.16891
18.20,1,Break,4,-0.742389,0.16891
18.22,1,Break,4,-0.745087,0.021605
18.24,1,Break,4,-0.743226,-0.032978
18.26,1,Break,4,-0.743226,-0.032978
18.28,1,Break,4,-0.738779,-0.112124
18.30,1,Break,4,-0.723674,-0.203078
18.32,1,Break,4,-0.723674,-0.203078
18.34,1,Break,4,-0.677918,-0.233589
18.36,1,Break,4,-0.650328,-0.293992
18.38,1,Break,4,-0.650328,-0.293992
18.40,1,Break,4,-0.59408,-0.326968
18.42,1,Break,4,-0.51057,-0.330909
18.44,1,Break,4,-0.51057,-0.330909
18.46,1,Break,1,-0.449203,-0.410362
18.48,1,Break,1,-0.349175,-0.439305
18.50,1,Break,1,-0.349175,-0.439305
18.52,1,Intro,1,-0.330027,-0.486014
18.54,1,Intro,1,-0.270895,-0.520864
18.56,1,Intro,1,-0.270895,-0.520864
18.58,1,Intro,1,-0.205422,-0.560129
18.60,1,Intro,1,-0.186276,-0.570056
18.62,1,Intro,1,-0.186276,-0.570056
18.64,1,Intro,1,-0.181547,-0.572363
18.66,1,Intro,1,-0.1814,-0.566955
18.68,1,Intro,1,-0.1814,-0.566955
18.70,1,Intro,1,-0.183866,-0.569655
18.72,1,Intro,1,-0.173797,-0.571684
18.74,1,Intro,1,-0.173797,-0.571684
18.76,1,Intro,1,-0.153732,-0.480794
18.78,1,Intro,1,-0.102313,-0.38449
18.80,1,Intro,1,-0.102313,-0.38449
18.82,1,Intro,1,0.024906,-0.159313
18.84,1,Intro,1,0.210818,0.037631
18.86,1,Intro,1,0.210818,0.037631
18.88,1,Intro,1,0.302515,0.176039
18.90,1,Intro,1,0.58736,0.329018
18.92,1,Intro,2,0.58736,0.329018
18.94,1,Intro,2,0.639512,0.363558
18.96,1,Intro,2,0.68076,0.405636
18.98,1,Intro,2,0.68076,0.405636
19.00,1,Intro,2,0.706686,0.419135
19.02,1,Intro,2,0.715097,0.420862
19.04,1,Intro,2,0.715097,0.420862
19.06,1,Intro,2,0.713923,0.41964
19.08,1,Intro,2,0.719414,0.420089
19.10,1,Intro,2,0.719414,0.420089
19.12,1,Intro,2,0.708234,0.424379
19.14,1,Intro,2,0.713184,0.42001
19.16,1,Intro,2,0.713184,0.42001
19.18,1,Intro,2,0.713888,0.416813
19.20,1,Intro,2,0.706097,0.411907
19.22,1,Intro,2,0.706097,0.411907
19.24,1,Intro,2,0.629769,0.349383
19.26,1,Intro,2,0.436643,0.237255
19.28,1,Intro,2,0.436643,0.237255
19.30,1,Intro,2,0.29131,0.189594
19.32,1,Intro,2,0.152769,0.01441
19.34,1,Intro,2,0.152769,0.01441
19.36,1,Intro,2,0.036099,-0.143865
19.38,1,Intro,3,-0.02911,-0.20914
19.40,1,Intro,3,-0.02911,-0.20914
19.42,1,Intro,3,-0.089818,-0.322118
19.44,1,Intro,3,-0.119533,-0.361895
19.46,1,Intro,3,-0.119533,-0.361895
19.48,1,Intro,3,-0.13491,-0.390977
19.50,1,Intro,3,-0.138984,-0.406407
19.52,1,Intro,3,-0.138984,-0.406407
19.54,1,Intro,3,-0.16417,-0.424999
19.56,1,Intro,3,-0.166368,-0.421212
19.58,1,Intro,3,-0.166368,-0.421212
19.60,1,Intro,3,-0.166153,-0.418741
19.62,1,Intro,3,-0.169515,-0.41992
19.64,1,Intro,3,-0.169515,-0.41992
19.66,1,Intro,3,-0.165934,-0.411327
19.68,1,Intro,3,-0.160499,-0.330802
19.70,1,Intro,3,-0.160499,-0.330802
19.72,1,Intro,3,-0.157441,-0.151185
19.74,1,Intro,3,-0.156857,-0.04267
19.76,1,Intro,3,-0.156857,-0.04267
19.78,1,Intro,3,-0.144707,0.20579
19.80,1,Intro,3,-0.127557,0.40758
19.82,1,Intro,3,-0.127557,0.40758
19.84,1,Intro,4,-0.113496,0.583094
19.86,1,Intro,4,-0.114763,0.684389
19.88,1,Intro,4,-0.114763,0.684389
19.90,1,Intro,4,-0.117539,0.74827
19.92,1,Intro,4,-0.118482,0.773215
19.94,1,Intro,4,-0.118482,0.773215
19.96,1,Intro,4,-0.118299,0.779282
19.98,1,Intro,4,-0.119404,0.778784
20.00,1,Intro,4,-0.119404,0.778784
20.02,1,Intro,4,-0.120727,0.778218
20.04,1,Intro,4,-0.120232,0.778337
20.06,1,Intro,4,-0.120232,0.778337
20.08,1,Intro,4,-0.119952,0.777057
20.10,1,Intro,4,-0.119845,0.776789
20.12,1,Intro,4,-0.119845,0.776789
20.14,1,Intro,4,-0.121006,0.776789
20.16,1,Intro,4,-0.120286,0.777891
20.18,1,Intro,4,-0.120286,0.777891
20.20,1,Intro,4,-0.121006,0.769824
20.22,1,Intro,4,-0.117585,0.696096
20.24,1,Intro,4,-0.117585,0.696096
20.26,1,Intro,4,-0.110107,0.512277
20.28,1,Intro,4,-0.124209,0.211339
20.30,1,Intro,1,-0.124209,0.211339
20.32,1,Intro,1,-0.115994,-0.080901
20.34,1,Intro,1,0.00324,-0.181089
20.36,1,Intro,1,0.00324,-0.181089
20.38,1,Intro,1,0.211915,-0.386342
20.40,1,Intro,1,0.438572,-0.518804
20.42,1,Intro,1,0.438572,-0.518804
20.44,1,Intro,1,0.665252,-0.463061
20.46,1,Intro,1,0.881457,-0.411219
20.48,1,Intro,1,0.881457,-0.411219
20.50,1,Intro,1,1.122554,-0.380098
20.52,1,Intro,1,1.270913,-0.363688
20.54,1,Intro,1,1.270913,-0.363688
20.56,1,Intro,1,1.438203,-0.266326
20.58,1,Intro,1,1.588178,-0.08829
20.60,1,Intro,1,1.588178,-0.08829
20.62,1,Intro,1,1.652674,0.024322
20.64,1,Intro,1,1.754852,0.277144
20.66,1,Intro,1,1.754852,0.277144
20.68,1,Intro,1,1.814803,0.501987
20.70,1,Intro,1,1.826211,0.640133
20.72,1,Intro,1,1.826211,0.640133
20.74,1,Intro,1,1.830658,0.817707
20.76,1,Intro,2,1.817978,0.941066
20.78,1,Intro,2,1.817978,0.941066
20.80,1,Intro,2,1.773624,1.10995
20.82,1,Intro,2,1.755511,1.264836
20.84,1,Intro,2,1.755511,1.264836
20.86,1,Intro,2,1.707839,1.342335
20.88,1,Intro,2,1.572342,1.410695
20.90,1,Intro,2,1.572342,1.410695
20.92,1,Intro,2,1.414501,1.482498
20.94,1,Intro,2,1.305371,1.513348
20.96,1,Intro,2,1.305371,1.513348
20.98,1,Intro,2,1.113735,1.563864
21.00,1,Intro,2,0.910506,1.580913
21.02,1,Intro,2,0.910506,1.580913
21.04,1,Intro,2,0.743456,1.613479
21.06,1,Intro,2,0.572164,1.68567
21.08,1,Intro,2,0.572164,1.68567
21.10,1,Intro,2,0.271878,1.7702
21.12,1,Intro,2,0.115025,1.774673
21.14,1,Intro,2,0.115025,1.774673
21.16,1,Intro,2,-0.091942,1.615768
21.18,1,Intro,2,-0.299255,1.339048
21.20,1,Intro,2,-0.299255,1.339048
21.22,1,Intro,3,-0.362125,1.129929
21.24,1,Intro,3,-0.451165,0.872429
21.26,1,Intro,3,-0.451165,0.872429
21.28,1,Intro,3,-0.497254,0.492887
21.30,1,Intro,3,-0.54632,0.258052
21.32,1,Intro,3,-0.54632,0.258052
21.34,1,Intro,3,-0.537624,0.033687
21.36,1,Intro,3,-0.53195,-0.139577
21.38,1,Intro,3,-0.53195,-0.139577
21.40,1,Intro,3,-0.522583,-0.322413
21.42,1,Intro,3,-0.468433,-0.451336
21.44,1,Intro,3,-0.468433,-0.451336
21.46,1,Intro,3,-0.353221,-0.540507
21.48,1,Intro,3,-0.200076,-0.594635
21.50,1,Intro,3,-0.200076,-0.594635
21.52,1,Intro,3,-0.065289,-0.625054
21.54,1,Intro,3,0.129142,-0.585587
21.56,1,Intro,3,0.129142,-0.585587
21.58,1,Intro,3,0.323224,-0.523421
21.60,1,Intro,3,0.515703,-0.450318
21.62,1,Intro,3,0.515703,-0.450318
21.64,1,Intro,3,0.559615,-0.42524
21.66,1,Intro,3,0.656197,-0.308843
21.68,1,Intro,4,0.656197,-0.308843
21.70,1,Intro,4,0.709138,-0.144434
21.72,1,Intro,4,0.787644,0.028753
21.74,1,Intro,4,0.787644,0.028753
21.76,1,Intro,4,0.911475,0.131215
21.78,1,Intro,4,0.946747,0.290053
21.80,1,Intro,4,0.946747,0.290053
21.82,1,Intro,4,0.964183,0.35728
21.84,1,Intro,4,0.980068,0.494914
21.86,1,Intro,4,0.980068,0.494914
21.88,1,Intro,4,0.979365,0.59948
21.90,1,Intro,4,0.943761,0.63208
21.92,1,Intro,4,0.943761,0.63208
21.94,1,Intro,4,0.81109,0.658225
21.96,1,Intro,4,0.647381,0.66078
21.98,1,Intro,4,0.647381,0.66078
22.00,1,Intro,4,0.598214,0.659301
22.02,1,Intro,4,0.493627,0.66876
22.04,1,Intro,4,0.493627,0.66876
22.06,1,Intro,4,0.369261,0.70007
22.08,1,Intro,4,0.231118,0.701296
22.10,1,Intro,4,0.231118,0.701296
22.12,1,Intro,4,0.124046,0.781039
22.14,1,Intro,1,0.014798,0.923423
22.16,1,Intro,1,0.014798,0.923423
22.18,1,Intro,1,0.014743,0.923383
22.20,1,Intro,1,0.014386,0.919196
22.22,1,Intro,1,0.014386,0.919196
22.24,1,Intro,1,0.014635,0.919231
22.26,1,Intro,1,0.014643,0.91823
22.28,1,Intro,1,0.014643,0.91823
22.30,1,Intro,1,0.014679,0.917903
22.32,1,Intro,1,0.014925,0.916111
22.34,1,Intro,1,0.014925,0.916111
22.36,1,Intro,1,0.015366,0.914857
22.38,1,Intro,1,0.01578,0.914292
22.40,1,Intro,1,0.01578,0.914292
22.42,1,Intro,1,0.016266,0.913821
22.44,1,Intro,1,0.016269,0.913798
22.46,1,Intro,1,0.016269,0.913798
22.48,1,Intro,1,0.016253,0.914291
22.50,1,Intro,1,0.016245,0.914999
22.52,1,Intro,1,0.016245,0.914999
22.54,1,Intro,1,0.016173,0.915295
22.56,1,Intro,1,0.016157,0.915438
22.58,1,Intro,1,0.016157,0.915438
22.60,1,Intro,2,0.016153,0.915534
22.62,1,Intro,2,0.016146,0.915554
22.64,1,Intro,2,0.016146,0.915554
22.66,1,Intro,2,0.016145,0.915566
22.68,1,Intro,2,0.016156,0.915566
22.70,1,Intro,2,0.016156,0.915566
22.72,1,Intro,2,0.016156,0.915564
22.74,1,Intro,2,0.016156,0.915575
22.76,1,Intro,2,0.016156,0.915575
22.78,1,Intro,2,0.016156,0.915572
22.80,1,Intro,2,0.016154,0.915594
22.82,1,Intro,2,0.016154,0.915594
22.84,1,Intro,2,0.016157,0.915598
22.86,1,Intro,2,0.016157,0.915609
22.88,1,Intro,2,0.016157,0.915609
22.90,1,Intro,2,0.016133,0.915969
22.92,1,Intro,2,0.016143,0.916011
22.94,1,Intro,2,0.016143,0.916011
22.96,1,Intro,2,0.016139,0.916194
22.98,1,Intro,2,0.016117,0.916695
23.00,1,Intro,2,0.016117,0.916695
23.02,1,Intro,2,0.016101,0.91732
23.04,1,Intro,2,0.016063,0.917922
23.06,1,Intro,3,0.016063,0.917922
23.08,1,Intro,3,0.015781,0.918122
23.10,1,Intro,3,0.01549,0.918163
23.12,1,Intro,3,0.01549,0.918163
23.14,1,Intro,3,0.015051,0.918102
23.16,1,Intro,3,0.014837,0.918191
23.18,1,Intro,3,0.014837,0.918191
23.20,1,Intro,3,0.014679,0.918276
23.22,1,Intro,3,0.01463,0.918291
23.24,1,Intro,3,0.01463,0.918291
23.26,1,Intro,3,0.014633,0.918283
23.28,1,Intro,3,0.01462,0.918273
23.30,1,Intro,3,0.01462,0.918273
23.32,1,Intro,3,0.014634,0.918273
23.34,1,Intro,3,0.014066,0.918156
23.36,1,Intro,3,0.014066,0.918156
23.38,1,Intro,3,0.013984,0.918084
23.40,1,Intro,3,0.01395,0.918083
23.42,1,Intro,3,0.01395,0.918083
23.44,1,Intro,3,0.013949,0.918084
23.46,1,Intro,3,0.013902,0.918151
23.48,1,Intro,3,0.013902,0.918151
23.50,1,Intro,3,0.013222,0.918154
23.52,1,Intro,4,0.013207,0.918157
23.54,1,Intro,4,0.013207,0.918157
23.56,1,Intro,4,0.013209,0.918159
23.58,1,Intro,4,0.013221,0.918211
23.60,1,Intro,4,0.013221,0.918211
23.62,1,Intro,4,0.013254,0.918224
23.64,1,Intro,4,0.013269,0.918224
23.66,1,Intro,4,0.013269,0.918224
23.68,1,Intro,4,0.013285,0.918325
23.70,1,Intro,4,0.013293,0.918955
23.72,1,Intro,4,0.013293,0.918955
23.74,1,Intro,4,0.013288,0.919198
23.76,1,Intro,4,0.013254,0.920026
23.78,1,Intro,4,0.013254,0.920026
23.80,1,Intro,4,0.013259,0.920402
23.82,1,Intro,4,0.013256,0.920809
23.84,1,Intro,4,0.013256,0.920809
23.86,1,Intro,4,0.013254,0.921044
23.88,1,Intro,4,0.013219,0.921042
23.90,1,Intro,4,0.013219,0.921042
23.92,1,Intro,4,0.013211,0.921042
23.94,1,Intro,4,0.008384,0.920766
23.96,1,Intro,4,0.008384,0.920766
23.98,1,Intro,4,0.008358,0.920631
24.00,1,Intro,1,0.008365,0.920493
24.02,1,Intro,1,0.008365,0.920493
24.04,1,Intro,1,0.008368,0.920357
24.06,1,Intro,1,0.008369,0.920296
24.08,1,Intro,1,0.008369,0.920296
24.10,1,Intro,1,0.008367,0.92028
24.12,1,Intro,1,0.008367,0.920275
24.14,1,Intro,1,0.008367,0.920275
24.16,1,Intro,1,0.008358,0.920271
24.18,1,Intro,1,0.008364,0.920267
24.20,1,Intro,1,0.008364,0.920267
24.22,1,Intro,1,0.008362,0.920263
24.24,1,Intro,1,0.008373,0.920252
24.26,1,Intro,1,0.008373,0.920252
24.28,1,Intro,1,0.008367,0.920241
24.30,1,Intro,1,0.008369,0.920209
24.32,1,Intro,1,0.008369,0.920209
24.34,1,Intro,1,0.008372,0.920178
24.36,1,Intro,1,0.00838,0.920116
24.38,1,Intro,1,0.00838,0.920116
24.40,1,Intro,1,0.008356,0.920033
24.42,1,Intro,1,0.008354,0.920054
24.44,1,Intro,1,0.008354,0.920054
24.46,1,Intro,2,0.008357,0.920051
24.48,1,Intro,2,0.008354,0.920051
24.50,1,Intro,2,0.008354,0.920051
24.52,1,Intro,2,0.008357,0.920052
24.54,1,Intro,2,0.008356,0.920056
24.56,1,Intro,2,0.008356,0.920056
24.58,1,Intro,2,0.008375,0.920077
24.60,1,Intro,2,0.008373,0.920167
24.62,1,Intro,2,0.008373,0.920167
24.64,1,Intro,2,0.008368,0.920417
24.66,1,Intro,2,0.008085,0.920552
24.68,1,Intro,2,0.008085,0.920552
24.70,1,Intro,2,0.007912,0.920653
24.72,1,Intro,2,0.007687,0.920726
24.74,1,Intro,2,0.007687,0.920726
24.76,1,Intro,2,0.007663,0.9208
24.78,1,Intro,2,0.007662,0.920862
24.80,1,Intro,2,0.007662,0.920862
24.82,1,Intro,2,0.007671,0.920882
24.84,1,Intro,2,0.007671,0.920879
24.86,1,Intro,2,0.007671,0.920879
24.88,1,Intro,2,0.007663,0.920874
24.90,1,Intro,2,0.007663,0.92087
24.92,1,Intro,3,0.007663,0.92087
24.94,1,Intro,3,0.007662,0.920861
24.96,1,Intro,3,0.007659,0.920848
24.98,1,Intro,3,0.007659,0.920848
25.00,1,Intro,3,0.00766,0.920807
25.02,1,Intro,3,0.007679,0.920455
25.04,1,Intro,3,0.007679,0.920455
25.06,1,Intro,3,0.007624,0.920138
25.08,1,Intro,3,0.007635,0.919982
